History Log

Talk Group, Frequency, Tone, RSSI, UID, Mod, Hits, Duration, Start Date / Time, System / Site, Department, Channel, System Type, Digital Status, Service Type, Number Tune
, 29.600000, , -105, , FM, 1811, 00:00:00, 05/29/23 14:01:43, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1812, 00:00:00, 05/29/23 14:01:46, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1813, 00:00:00, 05/29/23 14:01:51, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1814, 00:00:04, 05/29/23 14:01:52, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -105, , FM, 1815, 00:00:04, 05/29/23 14:01:57, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1816, 00:00:04, 05/29/23 14:02:03, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1817, 00:00:03, 05/29/23 14:02:08, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1818, 00:00:01, 05/29/23 14:02:11, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1819, 00:00:00, 05/29/23 14:02:13, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1820, 00:00:00, 05/29/23 14:02:14, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1821, 00:00:01, 05/29/23 14:02:15, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1822, 00:00:01, 05/29/23 14:02:16, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1823, 00:01:02, 05/29/23 14:02:18, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1824, 00:00:19, 05/29/23 14:03:20, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1825, 00:00:00, 05/29/23 14:03:40, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1826, 00:00:17, 05/29/23 14:03:41, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -105, , FM, 1827, 00:00:44, 05/29/23 14:04:00, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1828, 00:00:00, 05/29/23 14:04:44, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 52.525000, , -84, , FM, 3559, 00:00:22, 05/29/23 14:04:48, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -84, , FM, 3560, 00:00:00, 05/29/23 14:05:11, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -84, , FM, 3561, 00:00:00, 05/29/23 14:05:11, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -84, , FM, 3562, 00:00:00, 05/29/23 14:05:12, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -84, , FM, 3563, 00:00:00, 05/29/23 14:05:12, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -81, , FM, 3564, 00:00:00, 05/29/23 14:05:13, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -81, , FM, 3565, 00:00:00, 05/29/23 14:05:14, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -80, , FM, 3566, 00:00:00, 05/29/23 14:05:47, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -80, , FM, 3567, 00:00:00, 05/29/23 14:05:48, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -81, , FM, 3568, 00:00:02, 05/29/23 14:05:49, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -81, , FM, 3569, 00:00:00, 05/29/23 14:05:51, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -81, , FM, 3570, 00:00:00, 05/29/23 14:05:53, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -80, , FM, 3571, 00:00:00, 05/29/23 14:05:56, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -80, , FM, 3572, 00:00:03, 05/29/23 14:05:57, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -80, , FM, 3573, 00:00:00, 05/29/23 14:06:00, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -80, , FM, 3574, 00:00:00, 05/29/23 14:06:02, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -80, , FM, 3575, 00:00:00, 05/29/23 14:06:03, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -80, , FM, 3576, 00:00:00, 05/29/23 14:06:03, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -80, , FM, 3577, 00:00:02, 05/29/23 14:06:04, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -80, , FM, 3578, 00:00:00, 05/29/23 14:06:07, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -80, , FM, 3579, 00:00:00, 05/29/23 14:06:07, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -80, , FM, 3580, 00:00:00, 05/29/23 14:06:08, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -82, , FM, 3581, 00:00:00, 05/29/23 14:06:11, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -82, , FM, 3582, 00:00:00, 05/29/23 14:06:11, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -82, , FM, 3583, 00:00:00, 05/29/23 14:06:12, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -82, , FM, 3584, 00:00:00, 05/29/23 14:06:14, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -82, , FM, 3585, 00:00:00, 05/29/23 14:06:15, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -82, , FM, 3586, 00:00:00, 05/29/23 14:06:15, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -82, , FM, 3587, 00:00:00, 05/29/23 14:06:17, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -82, , FM, 3588, 00:00:00, 05/29/23 14:06:18, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -82, , FM, 3589, 00:00:00, 05/29/23 14:06:18, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -83, , FM, 3590, 00:00:00, 05/29/23 14:06:19, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 29.600000, , -103, , FM, 1829, 00:00:16, 05/29/23 14:06:38, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1830, 00:00:02, 05/29/23 14:06:55, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1831, 00:00:04, 05/29/23 14:06:57, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -103, , FM, 1832, 00:00:01, 05/29/23 14:07:02, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1833, 00:00:11, 05/29/23 14:07:04, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1834, 00:00:00, 05/29/23 14:07:15, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1835, 00:00:03, 05/29/23 14:07:16, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1836, 00:00:14, 05/29/23 14:07:20, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -103, , FM, 1837, 00:00:00, 05/29/23 14:07:35, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1838, 00:00:02, 05/29/23 14:07:37, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1839, 00:00:03, 05/29/23 14:07:39, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1840, 00:00:01, 05/29/23 14:07:43, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1841, 00:00:00, 05/29/23 14:07:45, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1842, 00:00:13, 05/29/23 14:07:46, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1843, 00:00:00, 05/29/23 14:08:00, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1844, 00:00:01, 05/29/23 14:08:01, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1845, 00:00:00, 05/29/23 14:08:03, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1846, 00:00:00, 05/29/23 14:08:04, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1847, 00:00:01, 05/29/23 14:08:05, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 52.525000, , -82, , FM, 3591, 00:00:13, 05/29/23 14:08:25, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 145.490000, C107.2, -94, , FM, 5, 00:00:00, 05/29/23 14:09:02, Contra Costa, Amateur Radio - 2m Repeaters, Contra Costa Repeater Association - Orinda (Bald Peak), Conventional, , Ham, -  -
, 29.600000, , -104, , FM, 1848, 00:00:00, 05/29/23 14:09:18, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1849, 00:00:01, 05/29/23 14:09:19, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1850, 00:00:05, 05/29/23 14:09:20, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -103, , FM, 1851, 00:00:00, 05/29/23 14:09:26, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1852, 00:00:05, 05/29/23 14:09:27, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1853, 00:00:07, 05/29/23 14:09:33, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1854, 00:00:08, 05/29/23 14:09:41, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1855, 00:00:02, 05/29/23 14:09:50, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1856, 00:00:00, 05/29/23 14:09:53, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1857, 00:00:01, 05/29/23 14:09:54, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1858, 00:00:00, 05/29/23 14:09:56, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1859, 00:00:00, 05/29/23 14:09:57, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 52.525000, , -80, , FM, 3592, 00:00:00, 05/29/23 14:10:40, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -82, , FM, 3593, 00:00:00, 05/29/23 14:10:41, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 29.600000, , -104, , FM, 1860, 00:00:08, 05/29/23 14:11:18, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1861, 00:00:05, 05/29/23 14:11:27, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -105, , FM, 1862, 00:00:06, 05/29/23 14:11:33, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1863, 00:00:04, 05/29/23 14:11:40, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -103, , FM, 1864, 00:00:18, 05/29/23 14:11:45, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1865, 00:00:00, 05/29/23 14:12:04, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1866, 00:00:00, 05/29/23 14:12:05, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1867, 00:00:02, 05/29/23 14:12:06, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1868, 00:00:00, 05/29/23 14:12:09, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1869, 00:00:00, 05/29/23 14:12:10, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -103, , FM, 1870, 00:00:01, 05/29/23 14:12:11, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -105, , FM, 1871, 00:00:00, 05/29/23 14:12:13, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -105, , FM, 1872, 00:00:06, 05/29/23 14:12:14, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -103, , FM, 1873, 00:00:02, 05/29/23 14:12:22, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1874, 00:00:07, 05/29/23 14:12:24, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1875, 00:00:00, 05/29/23 14:12:32, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1876, 00:00:00, 05/29/23 14:12:33, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -105, , FM, 1877, 00:00:02, 05/29/23 14:12:33, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 29.600000, , -104, , FM, 1878, 00:00:00, 05/29/23 14:12:36, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, DMR, Ham, -  -
, 52.525000, , -81, , FM, 3594, 00:00:07, 05/29/23 14:12:56, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -81, , FM, 3595, 00:00:00, 05/29/23 14:13:04, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -81, , FM, 3596, 00:00:00, 05/29/23 14:13:04, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -81, , FM, 3597, 00:00:00, 05/29/23 14:13:05, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -81, , FM, 3598, 00:00:00, 05/29/23 14:13:05, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -81, , FM, 3599, 00:00:00, 05/29/23 14:13:06, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -80, , FM, 3600, 00:00:02, 05/29/23 14:13:06, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -81, , FM, 3601, 00:00:01, 05/29/23 14:13:09, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -80, , FM, 3602, 00:00:00, 05/29/23 14:13:10, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -80, , FM, 3603, 00:00:00, 05/29/23 14:13:11, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -80, , FM, 3604, 00:00:00, 05/29/23 14:13:12, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -80, , FM, 3605, 00:00:03, 05/29/23 14:13:12, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -80, , FM, 3606, 00:00:00, 05/29/23 14:13:16, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -81, , FM, 3607, 00:00:01, 05/29/23 14:13:16, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -80, , FM, 3608, 00:00:00, 05/29/23 14:13:18, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -82, , FM, 3609, 00:00:00, 05/29/23 14:13:20, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -83, , FM, 3610, 00:00:00, 05/29/23 14:13:21, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -81, , FM, 3611, 00:00:00, 05/29/23 14:13:22, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -81, , FM, 3612, 00:00:00, 05/29/23 14:13:23, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -81, , FM, 3613, 00:00:00, 05/29/23 14:13:23, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 145.330000, C100.0, -108, , FM, 100, 00:00:01, 05/29/23 14:13:27, Contra Costa, Amateur Radio - 2m Repeaters, Mt Diablo, Conventional, , Ham, -  -
, 52.525000, , -81, , FM, 3614, 00:00:12, 05/29/23 14:14:03, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -80, , FM, 3615, 00:00:00, 05/29/23 14:14:16, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -80, , FM, 3616, 00:00:00, 05/29/23 14:14:17, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -81, , FM, 3617, 00:00:01, 05/29/23 14:14:18, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -81, , FM, 3618, 00:00:00, 05/29/23 14:14:20, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -81, , FM, 3619, 00:00:00, 05/29/23 14:14:22, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -81, , FM, 3620, 00:00:00, 05/29/23 14:14:23, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -82, , FM, 3621, 00:00:02, 05/29/23 14:16:18, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -82, , FM, 3622, 00:00:00, 05/29/23 14:16:20, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -82, , FM, 3623, 00:00:00, 05/29/23 14:16:22, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -80, , FM, 3624, 00:00:04, 05/29/23 14:16:23, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
, 52.525000, , -80, , FM, 3625, 00:00:00, 05/29/23 14:16:28, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 6m FM Primary Calling, Conventional, , Ham, -  -
